Time,Latitude,Longitude,Acceleration,Light,Temperature,Sound,Voltage,Pedometer,Altitude
10/15/2009 20:23:57,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:23:58,,,1.13,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:00,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:01,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:02,,,1.09,0.00,22.18,0,18.66145,0,60000
10/15/2009 20:24:03,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:04,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:05,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:06,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:07,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:08,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:09,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:10,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:11,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:12,,,1.09,0.00,22.18,0,18.66145,0,60000
10/15/2009 20:24:14,,,1.13,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:15,,,1.09,0.00,22.18,0,18.66145,0,60000
10/15/2009 20:24:16,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:17,,,1.09,0.00,22.18,0,18.66145,0,60000
10/15/2009 20:24:18,42.912434,-71.07347,1.09,0.00,-18.75,0,18.66145,0,65523
10/15/2009 20:24:19,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:20,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:21,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:22,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:23,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:24,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:25,42.91234,-71.07384,1.09,0.00,-18.75,0,18.66145,0,65518
10/15/2009 20:24:27,42.912354,-71.07378,1.09,0.00,-18.75,0,18.66145,0,65519
10/15/2009 20:24:28,,,1.13,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:29,42.912354,-71.07373,1.09,0.00,-18.75,0,18.66145,0,65521
10/15/2009 20:24:30,42.91237,-71.073685,1.09,0.00,-18.75,0,18.66145,0,65523
10/15/2009 20:24:31,42.91237,-71.07363,1.09,0.00,-18.75,0,18.7739,0,65524
10/15/2009 20:24:32,42.912388,-71.073616,1.09,0.00,-18.75,0,18.7739,0,65525
10/15/2009 20:24:33,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:24:34,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:24:35,,,1.13,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:24:36,,,1.13,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:24:37,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:24:37,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:24:39,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:40,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:24:42,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:24:43,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:44,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:45,,,1.13,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:46,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:47,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:48,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:24:49,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:24:50,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:24:51,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:24:51,42.912132,-71.0736,1.09,0.00,-18.75,0,18.7739,0,0
10/15/2009 20:24:53,42.91215,-71.07353,1.09,0.00,-18.75,0,18.7739,0,2
10/15/2009 20:24:54,42.91215,-71.07349,1.13,0.00,-18.75,0,18.7739,0,4
10/15/2009 20:24:56,42.912167,-71.07343,1.09,0.00,-18.75,0,18.7739,0,5
10/15/2009 20:24:57,42.91215,-71.07347,1.13,0.00,-18.75,0,18.7739,0,4
10/15/2009 20:24:58,42.912167,-71.073456,1.09,0.00,-18.75,0,18.66145,0,5
10/15/2009 20:24:59,42.91218,-71.07341,1.09,0.00,-18.75,0,18.7739,0,6
10/15/2009 20:25:00,42.912167,-71.07341,1.09,0.00,-18.75,0,18.66145,0,6
10/15/2009 20:25:01,42.912167,-71.07343,1.09,0.00,-18.75,0,18.66145,0,6
10/15/2009 20:25:02,42.912167,-71.073456,1.09,0.00,-18.75,0,18.66145,0,5
10/15/2009 20:25:03,42.912167,-71.07347,1.09,0.00,-19.07,0,18.66145,0,5
10/15/2009 20:25:04,42.912167,-71.07349,1.09,0.00,-18.75,0,18.66145,0,4
10/15/2009 20:25:05,42.912167,-71.07352,1.09,0.00,-18.75,0,18.66145,0,4
10/15/2009 20:25:06,42.91218,-71.07353,1.09,0.00,22.18,0,18.66145,0,3
10/15/2009 20:25:07,42.912197,-71.07347,1.09,0.00,-18.75,0,18.66145,0,4
10/15/2009 20:25:08,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:25:10,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:25:11,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:25:12,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:25:13,,,1.09,0.00,-19.07,0,18.7739,0,60000
10/15/2009 20:25:14,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:25:15,,,1.09,0.00,-19.07,0,18.7739,0,60000
10/15/2009 20:25:16,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:25:17,,,1.09,0.00,-18.75,0,18.7739,0,60000
10/15/2009 20:25:18,,,1.09,0.00,22.18,0,18.7739,0,60000
10/15/2009 20:25:19,42.91218,-71.0737,1.09,0.00,-18.75,0,18.7739,0,65525
10/15/2009 20:25:20,42.91218,-71.073685,1.09,0.00,22.18,0,18.7739,0,65523
10/15/2009 20:25:21,42.912216,-71.0736,1.09,0.00,-18.75,0,18.7739,0,65519
10/15/2009 20:25:22,42.912216,-71.07357,1.09,0.00,-18.75,0,18.7739,0,65517
10/15/2009 20:25:23,42.91223,-71.07357,1.09,0.00,-18.75,0,18.7739,0,65516
10/15/2009 20:25:25,42.91223,-71.07353,1.09,0.00,-18.75,0,18.7739,0,65515
10/15/2009 20:25:26,42.912247,-71.07349,1.09,0.00,-18.75,0,18.66145,0,65515
10/15/2009 20:25:27,42.912247,-71.07347,1.09,0.00,-18.75,0,18.7739,0,65515
10/15/2009 20:25:28,42.912266,-71.07341,1.09,0.00,-18.75,0,18.7739,0,65515
10/15/2009 20:25:29,42.91228,-71.073364,1.09,0.00,-19.07,0,18.7739,0,65516
10/15/2009 20:25:30,42.912296,-71.07328,1.09,0.00,-18.75,0,18.7739,0,65517
10/15/2009 20:25:31,42.91231,-71.07319,1.09,0.00,-18.75,0,18.7739,0,65518
10/15/2009 20:25:32,42.91234,-71.07308,1.09,0.00,-18.75,0,18.7739,0,65519
10/15/2009 20:25:33,42.91234,-71.07303,1.09,0.00,-18.75,0,18.66145,0,65520
10/15/2009 20:25:34,42.912354,-71.07295,1.09,0.00,-18.75,0,18.7739,0,65522
10/15/2009 20:25:35,42.91237,-71.0729,1.09,0.00,-18.75,0,18.66145,0,65524
10/15/2009 20:25:36,42.912434,-71.07262,1.09,0.00,-18.75,0,18.66145,0,65532
10/15/2009 20:25:37,42.912468,-71.07247,1.09,0.00,-18.75,0,18.66145,0,65535
10/15/2009 20:25:38,42.9125,-71.07235,1.13,0.00,-18.75,0,18.66145,0,2
10/15/2009 20:25:40,42.912533,-71.07225,1.13,0.00,22.18,0,18.7739,0,5
10/15/2009 20:25:41,42.912563,-71.072136,1.09,0.00,-18.75,0,18.66145,0,8
10/15/2009 20:25:42,42.912582,-71.07205,1.09,0.00,-18.75,0,18.66145,0,11
10/15/2009 20:25:43,42.912598,-71.07197,1.09,0.00,-18.75,0,18.66145,0,14
10/15/2009 20:25:44,42.912632,-71.071884,1.09,0.00,-18.75,0,18.66145,0,16
10/15/2009 20:25:45,42.912647,-71.071815,1.13,0.00,-18.75,0,18.66145,0,19
10/15/2009 20:25:46,42.912663,-71.071754,1.09,0.00,-18.75,0,18.66145,0,21
10/15/2009 20:25:47,42.912685,-71.07169,1.09,0.00,-18.75,0,18.66145,0,23
10/15/2009 20:25:48,42.912704,-71.07165,1.09,0.00,-19.07,0,18.66145,0,25
10/15/2009 20:25:49,42.91272,-71.0716,1.13,0.00,-18.75,0,18.66145,0,27
10/15/2009 20:25:50,42.91272,-71.07155,1.09,0.00,-18.75,0,18.66145,0,29
10/15/2009 20:25:51,42.912754,-71.071465,1.09,0.00,-18.75,0,18.66145,0,32
10/15/2009 20:25:52,42.91277,-71.071434,1.13,0.00,-18.75,0,18.66145,0,34
10/15/2009 20:25:53,42.91277,-71.0714,1.09,0.00,-18.75,0,18.66145,0,35
10/15/2009 20:25:54,42.912785,-71.07139,1.09,0.00,-18.75,0,18.66145,0,37
10/15/2009 20:25:56,42.912785,-71.07134,1.09,0.00,-19.07,0,18.66145,0,38
10/15/2009 20:25:57,42.9128,-71.07133,1.09,0.00,-18.75,0,18.66145,0,39
10/15/2009 20:25:58,42.9128,-71.07131,1.09,0.00,-18.75,0,18.66145,0,39
10/15/2009 20:25:59,42.9128,-71.0713,1.09,0.00,-18.75,0,18.66145,0,40
10/15/2009 20:26:00,42.91282,-71.07128,1.09,0.00,-18.75,0,18.66145,0,41
10/15/2009 20:26:01,42.91282,-71.07128,1.09,0.00,-19.07,0,18.66145,0,42
10/15/2009 20:26:02,42.91282,-71.071266,1.09,0.00,-18.75,0,18.66145,0,42
10/15/2009 20:26:03,42.91282,-71.07134,1.09,0.00,22.18,0,18.66145,0,41
10/15/2009 20:26:04,42.91282,-71.071434,1.09,0.00,-18.75,0,18.66145,0,40
10/15/2009 20:26:05,42.9128,-71.07149,1.09,0.00,-19.07,0,18.66145,0,39
10/15/2009 20:26:06,42.9128,-71.07158,1.09,0.00,-18.75,0,18.66145,0,38
10/15/2009 20:26:07,42.9128,-71.07163,1.09,0.00,-18.75,0,18.66145,0,37
10/15/2009 20:26:08,42.9128,-71.07166,1.09,0.00,22.18,0,18.66145,0,37
10/15/2009 20:26:09,42.912785,-71.07169,1.09,0.00,-18.75,0,18.66145,0,36
10/15/2009 20:26:11,42.912785,-71.071724,1.13,0.00,-18.75,0,18.66145,0,36
10/15/2009 20:26:12,42.912785,-71.071754,1.09,0.00,-18.75,0,18.66145,0,36
10/15/2009 20:26:13,42.912785,-71.07177,1.09,0.00,-18.75,0,18.66145,0,35
10/15/2009 20:26:14,42.912785,-71.071785,1.13,0.00,-18.75,0,18.66145,0,35
10/15/2009 20:26:15,42.912785,-71.0718,1.13,0.00,-19.07,0,18.66145,0,34
10/15/2009 20:26:16,42.912785,-71.071815,1.09,0.00,-18.75,0,18.66145,0,34
10/15/2009 20:26:17,42.912785,-71.07183,1.09,0.00,-18.75,0,18.66145,0,34
10/15/2009 20:26:18,42.912785,-71.07185,1.09,0.00,-18.75,0,18.66145,0,34
10/15/2009 20:26:19,42.912785,-71.07187,1.13,0.00,-18.75,0,18.66145,0,33
10/15/2009 20:26:20,42.912785,-71.071884,1.09,0.00,22.18,0,18.66145,0,33
10/15/2009 20:26:21,42.912785,-71.0719,1.09,0.00,-18.75,0,18.66145,0,33
10/15/2009 20:26:22,42.912785,-71.071915,1.09,0.00,-18.75,0,18.66145,0,33
10/15/2009 20:26:23,42.912785,-71.07193,1.09,0.00,-18.75,0,18.66145,0,33
10/15/2009 20:26:25,42.912785,-71.07193,1.09,0.00,-18.75,0,18.66145,0,32
10/15/2009 20:26:26,42.912785,-71.071945,1.09,0.00,-18.75,0,18.66145,0,32
10/15/2009 20:26:27,42.91277,-71.072105,1.09,0.00,-18.75,0,18.66145,0,30
10/15/2009 20:26:28,42.912754,-71.07218,1.13,0.00,-19.07,0,18.66145,0,28
10/15/2009 20:26:29,42.912754,-71.072235,1.09,0.00,-18.75,0,18.66145,0,27
10/15/2009 20:26:30,42.912754,-71.07228,1.09,0.00,-18.75,0,18.66145,0,26
10/15/2009 20:26:31,42.912735,-71.07231,1.09,0.00,-18.75,0,18.66145,0,25
10/15/2009 20:26:32,42.912735,-71.07235,1.09,0.00,-18.75,0,18.66145,0,24
10/15/2009 20:26:33,42.912735,-71.072365,1.09,0.00,-18.75,0,18.66145,0,24
10/15/2009 20:26:34,42.912735,-71.0724,1.09,0.00,22.18,0,18.66145,0,23
10/15/2009 20:26:35,42.912735,-71.07242,1.09,0.00,22.18,0,18.66145,0,23
10/15/2009 20:26:36,42.91272,-71.07246,1.09,0.00,22.18,0,18.66145,0,22
10/15/2009 20:26:37,42.912735,-71.07242,1.09,0.00,-18.75,0,18.66145,0,24
10/15/2009 20:26:38,42.912735,-71.07238,1.09,0.00,-18.75,0,18.66145,0,25
10/15/2009 20:26:38,,,1.09,0.00,22.18,0,18.66145,0,60000
10/15/2009 20:26:41,42.912735,-71.07235,1.09,0.00,-18.75,0,18.66145,0,27
10/15/2009 20:26:42,42.912735,-71.072334,1.09,0.00,-18.75,0,18.66145,0,29
10/15/2009 20:26:43,42.912754,-71.07231,1.09,0.00,-19.07,0,18.66145,0,30
10/15/2009 20:26:44,42.912754,-71.072296,1.09,0.00,-18.75,0,18.66145,0,31
10/15/2009 20:26:45,42.912754,-71.07228,1.09,0.00,-18.75,0,18.66145,0,32
10/15/2009 20:26:46,42.912754,-71.072266,1.09,0.00,-19.07,0,18.66145,0,33
10/15/2009 20:26:47,42.912754,-71.07225,1.09,0.00,-19.07,0,18.66145,0,34
10/15/2009 20:26:48,42.91277,-71.072235,1.13,0.00,-19.07,0,18.66145,0,35
10/15/2009 20:26:49,42.91277,-71.07222,1.09,0.00,-18.75,0,18.66145,0,37
10/15/2009 20:26:50,42.91277,-71.0722,1.09,0.00,-18.75,0,18.66145,0,37
10/15/2009 20:26:51,42.91277,-71.07217,1.09,0.00,-18.75,0,18.66145,0,39
10/15/2009 20:26:52,42.91277,-71.07215,1.13,0.00,-18.75,0,18.66145,0,40
10/15/2009 20:26:53,42.912785,-71.072136,1.09,0.00,-18.75,0,18.66145,0,41
10/15/2009 20:26:54,42.912785,-71.072136,1.09,0.00,-18.75,0,18.66145,0,42
10/15/2009 20:26:56,42.912785,-71.07212,1.09,0.00,-18.75,0,18.66145,0,43
10/15/2009 20:26:57,42.912785,-71.072105,1.09,0.00,-18.75,0,18.66145,0,43
10/15/2009 20:26:58,42.912785,-71.072105,1.09,0.00,-18.75,0,18.66145,0,44
10/15/2009 20:26:59,42.912785,-71.07209,1.09,0.00,-18.75,0,18.66145,0,44
10/15/2009 20:27:00,42.912785,-71.07207,1.09,0.00,-18.75,0,18.66145,0,45
10/15/2009 20:27:01,42.912785,-71.07207,1.09,0.00,-18.75,0,18.66145,0,46
10/15/2009 20:27:02,42.9128,-71.07205,1.09,0.00,-18.75,0,18.66145,0,46
10/15/2009 20:27:03,42.9128,-71.07205,1.09,0.00,-18.75,0,18.66145,0,47
10/15/2009 20:27:04,42.9128,-71.07207,1.13,0.00,-18.75,0,18.66145,0,46
10/15/2009 20:27:05,42.9128,-71.07205,1.09,0.00,22.18,0,18.66145,0,47
10/15/2009 20:27:06,42.912785,-71.07212,1.09,0.00,-18.75,0,18.66145,0,43
10/15/2009 20:27:07,42.912785,-71.072136,1.09,0.00,-18.75,0,18.66145,0,42
10/15/2009 20:27:08,42.912785,-71.07215,1.09,0.00,-18.75,0,18.66145,0,41
10/15/2009 20:27:10,42.912785,-71.07218,1.13,0.00,-18.75,0,18.66145,0,39
10/15/2009 20:27:11,42.912785,-71.0722,1.09,0.00,-19.07,0,18.66145,0,38
10/15/2009 20:27:12,42.91277,-71.072296,1.09,0.00,-18.75,0,18.66145,0,32
10/15/2009 20:27:13,42.91277,-71.072334,1.09,0.00,22.18,0,18.66145,0,30
10/15/2009 20:27:14,42.91277,-71.072365,1.13,0.00,-18.75,0,18.66145,0,28
10/15/2009 20:27:15,42.912754,-71.0725,1.09,0.00,-18.75,0,18.66145,0,20
10/15/2009 20:27:16,42.912754,-71.07256,1.09,0.00,-18.75,0,18.66145,0,16
10/15/2009 20:27:17,42.912735,-71.07262,1.09,0.00,-18.75,0,18.66145,0,13
10/15/2009 20:27:18,42.912735,-71.07268,1.09,0.00,-19.07,0,18.66145,0,8
10/15/2009 20:27:19,42.91272,-71.07277,1.09,0.00,-19.07,0,18.66145,0,4
10/15/2009 20:27:20,42.91272,-71.07284,1.13,0.00,-18.75,0,18.66145,0,0
10/15/2009 20:27:21,42.912704,-71.07298,1.09,0.00,-18.75,0,18.66145,0,65527
10/15/2009 20:27:22,42.912704,-71.073044,1.13,0.00,-18.75,0,18.66145,0,65522
10/15/2009 20:27:23,42.912685,-71.07312,1.09,0.00,-18.75,0,18.66145,0,65518
10/15/2009 20:27:25,42.912685,-71.073166,1.09,0.00,-18.75,0,18.66145,0,65515
10/15/2009 20:27:26,42.912663,-71.07322,1.09,0.00,-18.75,0,18.66145,0,65512
10/15/2009 20:27:27,42.912663,-71.07325,1.09,0.00,-18.75,0,18.66145,0,65509
10/15/2009 20:27:28,42.912663,-71.07328,1.13,0.00,-19.07,0,18.66145,0,65507
10/15/2009 20:27:29,42.912663,-71.073296,1.09,0.00,-18.75,0,18.66145,0,65506
10/15/2009 20:27:30,42.912663,-71.07325,1.09,0.00,-18.75,0,18.66145,0,65509
10/15/2009 20:27:31,42.912663,-71.07322,1.09,0.00,22.18,0,18.66145,0,65511
10/15/2009 20:27:32,42.912663,-71.073204,1.09,0.00,-18.75,0,18.66145,0,65512
10/15/2009 20:27:33,42.912685,-71.07315,1.09,0.00,-18.75,0,18.66145,0,65515
10/15/2009 20:27:34,42.912685,-71.07312,1.09,0.00,-19.07,0,18.66145,0,65517
10/15/2009 20:27:35,42.912685,-71.073044,1.13,0.00,22.18,0,18.66145,0,65521
10/15/2009 20:27:36,42.912704,-71.07297,1.13,0.00,22.18,0,18.66145,0,65526
10/15/2009 20:27:37,42.912704,-71.07295,1.13,0.00,-19.07,0,18.66145,0,65526
10/15/2009 20:27:38,42.912704,-71.07293,1.09,0.00,-18.75,0,18.66145,0,65527
10/15/2009 20:27:40,42.912704,-71.07293,1.09,0.00,-18.75,0,18.66145,0,65528
10/15/2009 20:27:41,42.912704,-71.072914,1.13,0.00,-18.75,0,18.66145,0,65528
10/15/2009 20:27:42,42.912704,-71.072914,1.09,0.00,-18.75,0,18.66145,0,65528
10/15/2009 20:27:43,42.912704,-71.072914,1.09,0.00,-18.75,0,18.66145,0,65528
10/15/2009 20:27:44,42.912704,-71.072914,1.09,0.00,-18.75,0,18.66145,0,65528
10/15/2009 20:27:45,42.912704,-71.072914,1.09,0.00,-18.75,0,18.66145,0,65528
10/15/2009 20:27:46,42.912704,-71.072914,1.09,0.00,-18.75,0,18.66145,0,65528
10/15/2009 20:27:47,42.912704,-71.0729,1.09,0.00,-18.75,0,18.66145,0,65529
10/15/2009 20:27:48,42.91272,-71.0729,1.09,0.00,-18.75,0,18.66145,0,65529
10/15/2009 20:27:49,42.912704,-71.072914,1.09,0.00,-18.75,0,18.66145,0,65528
10/15/2009 20:27:50,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:27:50,42.91272,-71.07288,1.09,0.00,-18.75,0,18.66145,0,65530
10/15/2009 20:27:52,42.91272,-71.0729,1.09,0.00,-18.75,0,18.66145,0,65529
10/15/2009 20:27:53,42.91272,-71.07288,1.09,0.00,-19.07,0,18.66145,0,65531
10/15/2009 20:27:55,42.91272,-71.07287,1.09,0.00,-19.07,0,18.66145,0,65531
10/15/2009 20:27:56,42.91272,-71.072914,1.09,0.00,-18.75,0,18.66145,0,65528
10/15/2009 20:27:57,42.912704,-71.07295,1.09,0.00,-18.75,0,18.66145,0,65526
10/15/2009 20:27:58,42.912704,-71.07298,1.09,0.00,-19.07,0,18.66145,0,65524
10/15/2009 20:27:59,42.912704,-71.07297,1.09,0.00,-18.75,0,18.66145,0,65525
10/15/2009 20:28:00,42.91272,-71.07297,1.09,0.00,-18.75,0,18.66145,0,65525
10/15/2009 20:28:01,42.912704,-71.07297,1.09,0.00,-18.75,0,18.66145,0,65525
10/15/2009 20:28:02,42.912704,-71.073,1.09,0.00,-18.75,0,18.66145,0,65524
10/15/2009 20:28:03,42.912704,-71.07298,1.09,0.00,-18.75,0,18.66145,0,65525
10/15/2009 20:28:04,42.912704,-71.07298,1.13,0.00,-18.75,0,18.66145,0,65524
10/15/2009 20:28:05,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:28:06,,,1.13,0.00,-19.07,0,18.66145,0,60000
10/15/2009 20:28:07,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:28:09,,,1.09,0.00,22.18,0,18.66145,0,60000
10/15/2009 20:28:10,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:28:11,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:28:12,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:28:13,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:28:14,,,1.09,0.00,-19.07,0,18.66145,0,60000
10/15/2009 20:28:15,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:28:16,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:28:17,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:28:18,,,1.09,0.00,22.18,0,18.66145,0,60000
10/15/2009 20:28:19,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:28:20,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:28:21,,,1.09,0.00,-19.07,0,18.66145,0,60000
10/15/2009 20:28:22,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:28:24,,,1.09,0.00,-18.75,0,18.66145,0,60000
10/15/2009 20:28:25,42.91272,-71.07295,1.13,0.00,-18.75,0,18.66145,0,65527
10/15/2009 20:28:26,42.91272,-71.07293,1.13,0.00,-18.75,0,18.66145,0,65528
10/15/2009 20:28:27,42.91272,-71.07293,1.09,0.00,-18.75,0,18.66145,0,65528
10/15/2009 20:28:28,42.91272,-71.07295,1.09,0.00,-19.07,0,18.66145,0,65527
10/15/2009 20:28:29,42.91272,-71.07293,1.09,0.00,-18.75,0,18.66145,0,65528
10/15/2009 20:28:30,42.91272,-71.07293,1.09,0.00,-19.07,0,18.66145,0,65528
10/15/2009 20:28:31,42.91272,-71.07295,1.09,0.00,-18.75,0,18.66145,0,65527
10/15/2009 20:28:32,42.91272,-71.07298,1.09,0.00,-18.75,0,18.66145,0,65525
10/15/2009 20:28:33,42.91272,-71.07298,1.09,0.00,-18.75,0,18.66145,0,65526
10/15/2009 20:28:34,42.91272,-71.07298,1.09,0.00,22.18,0,18.66145,0,65526
10/15/2009 20:28:35,42.912704,-71.07307,1.09,0.00,-18.75,0,18.66145,0,65520
10/15/2009 20:28:36,42.912704,-71.07312,1.09,0.00,-18.75,0,18.66145,0,65518
10/15/2009 20:28:37,42.912704,-71.073166,1.09,0.00,-18.75,0,18.66145,0,65515
10/15/2009 20:28:39,42.912704,-71.07322,1.09,0.00,-19.07,0,18.66145,0,65512
10/15/2009 20:28:40,42.912704,-71.07325,1.09,0.00,-18.75,0,18.66145,0,65511
10/15/2009 20:28:41,42.912685,-71.073265,1.09,0.00,-18.75,0,18.66145,0,65509
10/15/2009 20:28:42,42.912685,-71.07328,1.09,0.00,-18.75,0,18.66145,0,65508
10/15/2009 20:28:43,42.912685,-71.07328,1.09,0.00,-18.75,0,18.66145,0,65508
10/15/2009 20:28:44,42.912685,-71.073296,1.09,0.00,-18.75,0,18.66145,0,65508
10/15/2009 20:28:45,42.912685,-71.073296,1.09,0.00,-18.75,0,18.66145,0,65507
10/15/2009 20:28:46,42.912685,-71.07328,1.09,0.00,-18.75,0,18.66145,0,65508
10/15/2009 20:28:47,42.912685,-71.073265,1.09,0.00,-18.75,0,18.66145,0,65509
10/15/2009 20:28:48,42.912685,-71.073235,1.09,0.00,-18.75,0,18.66145,0,65511
10/15/2009 20:28:49,42.912685,-71.07322,1.09,0.00,22.18,0,18.66145,0,65512
10/15/2009 20:28:50,42.912704,-71.07319,1.09,0.00,-18.75,0,18.66145,0,65514
10/15/2009 20:28:51,42.912704,-71.073166,1.09,0.00,-18.75,0,18.66145,0,65515
10/15/2009 20:28:52,42.912704,-71.073135,1.13,0.00,-18.75,0,18.66145,0,65517
10/15/2009 20:28:54,42.912704,-71.07308,1.09,0.00,-18.75,0,18.66145,0,65520
10/15/2009 20:28:55,42.912704,-71.073044,1.09,0.00,-18.75,0,18.66145,0,65522
10/15/2009 20:28:56,42.91272,-71.07303,1.09,0.00,-18.75,0,18.66145,0,65523
10/15/2009 20:28:57,42.91272,-71.073,1.13,0.00,-18.75,0,18.66145,0,65525
10/15/2009 20:28:58,42.91272,-71.07298,1.09,0.00,-19.07,0,18.66145,0,65527
10/15/2009 20:28:59,42.91272,-71.07295,1.09,0.00,-18.75,0,18.66145,0,65528
10/15/2009 20:29:00,42.91272,-71.07293,1.09,0.00,-18.75,0,18.66145,0,65529
10/15/2009 20:29:01,42.91272,-71.07293,1.13,0.00,-18.75,0,18.66145,0,65530
10/15/2009 20:29:02,42.91272,-71.072914,1.13,0.00,-18.75,0,18.66145,0,65531
10/15/2009 20:29:03,42.912735,-71.07288,1.13,0.00,-18.75,0,18.66145,0,65532
10/15/2009 20:29:04,,,1.09,0.00,22.18,0,18.66145,0,60000
10/15/2009 20:29:04,42.912735,-71.072754,1.09,0.00,-18.75,0,18.66145,0,3
10/15/2009 20:29:06,42.912754,-71.0727,1.09,0.00,-18.75,0,18.66145,0,7
10/15/2009 20:29:07,42.912754,-71.07268,1.09,0.00,-18.75,0,18.66145,0,8
10/15/2009 20:29:09,42.912754,-71.07266,1.09,0.00,-18.75,0,18.66145,0,10
10/15/2009 20:29:10,42.912754,-71.07263,1.09,0.00,-18.75,0,18.66145,0,11
10/15/2009 20:29:11,42.912754,-71.07262,1.09,0.00,-18.75,0,18.66145,0,12
10/15/2009 20:29:12,42.912754,-71.07263,1.09,0.00,-18.75,0,18.66145,0,12
10/15/2009 20:29:13,42.912754,-71.07265,1.09,0.00,-19.07,0,18.66145,0,11
10/15/2009 20:29:14,42.912754,-71.07265,1.09,0.00,-18.75,0,18.66145,0,11
10/15/2009 20:29:15,42.912754,-71.07266,1.09,0.00,-18.75,0,18.66145,0,10
10/15/2009 20:29:16,42.912754,-71.07268,1.09,0.00,-18.75,0,18.66145,0,10
10/15/2009 20:29:17,42.912754,-71.07266,1.13,0.00,-19.07,0,18.66145,0,10
10/15/2009 20:29:18,42.912754,-71.07263,1.09,0.00,-18.75,0,18.66145,0,12
10/15/2009 20:29:19,,,1.13,0.00,-18.75,0,18.66145,0,60000
